,date,author,text,id
0,Mar 31,TheMightyPen,"Robert Penkova@TheMightyPen·Mar 31Replying to @realDonaldTrump“Truth forever on the scaffold, Wrong forever on the throne Yet that scaffold sways the future, and, behind the dim unknown, Standeth God within the shadow, keeping watch above his own.”James Russell Lowell1546249",110116550159568795
1,Mar 31,TimeLines,"TruthRules@TimeLines·Mar 31Replying to @kevinwilson1234, @realDonaldTrump, and 3 moreUNITED FOR AMERICA!1846206",110116565698034879
2,Mar 31,Jimmy311,"Jimmy Ruth@Jimmy311·Mar 31Replying to @TimeLines, @kevinwilson1234, and 4 moreAS THE WORLD TURNSElection Interference & the 2020 Communist Party Screenplay https://jimmy.smugmug.com/Additional-Resources/Election-Interference#storiedcommunication #look #learn #knowElection Interference - JimmyStealing 2020 & Storied Communication _ ""In myth, Ara represents an Altar for Sacrifice used by Apollo (Sun) & the Gods (Planets & Moon) to swear allegiance to Zeus (Jupiter) & form an alliance before…jimmy.smugmug.com32255",110116570498827890
3,Mar 31,DaKine17,"DaKine 17@DaKine17·Mar 31Replying to @TimeLines, @Jimmy311, and 4 more“A Hunter Biden email about Ukraine from 2014 looks ‘suspiciously’ like it could have come from classified information, a leading GOP senator has claimed.”https://youtu.be/rw5syX39gTw https://nypost.com/2023/01/25/suspicious-hunter-biden-email-may-be-based-on-classified-info-gop-senator/Hunter  Laptop from Hell - Is He a Threat to Your Security?YouTube23112237",110116633958809315
4,Mar 31,DaKine17,"DaKine 17@DaKine17·Mar 31Replying to @TimeLines, @DaKine17, and 5 more“Riding the Dragon: The Bidens’ Chinese Secrets,” details a pile of corporate records, financial documents, legal briefings as well as court papers which tie Hunter's firm with a major Chinese defense contractor, namely Aviation Industry Corp. of China (AVIC), and multiple other PLA linked companies.”Riding The Dragon - Bidens Chinese Secrets (FULL)https://rumble.com/embed/v98f71/?pub=4Riding The Dragon - Bidens Chinese Secrets (FULL)Rumble.com1076140",110116637088908938
5,Mar 31,angh53,"AngHQRN@angh53·Mar 31Replying to @DaKine17, @angh53, and 6 morehttps://www.youtube.com/watch?v=kuvfYE7ZdL0Glenn Beck Presents: Ukraine, The Democrats' RussiaYouTube33163",110116658347952367
6,Mar 31,angh53,"AngHQRN@angh53·Mar 31Replying to @DaKine17, @angh53, and 6 morehttps://www.youtube.com/watch?v=5nUZekJ3pfMUKRAINE SCANDAL EXPLAINED: Chalkboard on DNC Collusion, Joe Biden, Soros, Trump & MoreYouTube52754",110116661975443833
7,Mar 31,Magnanimous,"Dong-Chan Lee@Magnanimous·Mar 31Replying to @angh53, @DaKine17, and 6 more41563909",110116673412544299
8,Mar 31,Magnanimous,"Dong-Chan Lee@Magnanimous·Mar 31Replying to @angh53, @DaKine17, and 3 moreThe establishment is making Trump look more fucking awesome by indicting him.1727151",110116675955381517
9,Mar 31,YalePhD,"Yale PhD | #IStandWithTrump@YalePhD·Mar 31Replying to @Magnanimous, @angh53, and 3 more17144540",110116677110999310
