,date,author,text,id
0,1d,GodandCountryy,"God & Country@GodandCountryy·1dReplying to @Nirvana_DT, @andrew36, and 4 more2951249",110143643534115626
1,1d,GodandCountryy,"God & Country@GodandCountryy·1dReplying to @Nirvana_DT, @andrew36, and 5 more1059174",110143644585277085
2,1d,GodandCountryy,"God & Country@GodandCountryy·1dReplying to @Nirvana_DT, @andrew36, and 5 moreMAGA 1356195",110143646068641407
3,1d,JackieV,"Jackie V @JackieV·1dReplying to @GodandCountryy, @andrew36, and 5 more924144",110143650742734363
4,1d,JackieV,"Jackie V @JackieV·1dReplying to @GodandCountryy, @andrew36, and 6 more326101",110143652253852158
5,1d,JackieV,"Jackie V @JackieV·1dReplying to @GodandCountryy, @andrew36, and 5 more619109",110143653749732332
6,1d,JackieV,"Jackie V @JackieV·1dReplying to @GodandCountryy, @andrew36, and 5 more536139",110143655326000897
7,1d,tinycrosses,"Tiny Crosses Verified Account@tinycrosses·1dReplying to @JackieV, @andrew36, and 5 more As we all know too well, life can be really difficult.  The world has no substitute for what God can provide. The good news is God loves us a lot. So much that He sent His one and only Son to die for us on the cross. Words have power. God words are a lifeline.  We  you Trump! Keep fighting for the American people!6678",110143657349214831
8,1d,matthixson17,"MAtT Rowell hIXson@matthixson17·1dReplying to @HannPesko, @andrew36, and 6 more62278",110143660972447886
9,1d,matthixson17,"MAtT Rowell hIXson@matthixson17·1dReplying to @HannPesko, @andrew36, and 7 more2518",110143662753947974
10,1d,matthixson17,"MAtT Rowell hIXson@matthixson17·1dReplying to @HannPesko, @andrew36, and 7 more2432",110143663508322760
11,1d,matthixson17,"MAtT Rowell hIXson@matthixson17·1dReplying to @HannPesko, @andrew36, and 7 more31031",110143664208986678
12,1d,krg7276,Karen G@krg7276·1dReplying to @God_Bless_Trump and @angh5319,110143962047850827
13,1d,kristabery420,kristabery@kristabery420·1dReplying to @God_Bless_TrumpAmen  I don't know if anybody realizes it's or not but before Donald Trump ran in 2016. I believe the MAGA movement was starting to take shape. Then we were just looking for a leader and I think we found the best leader in the world. It really upsets me the way they keep going after him but God will take care of him.  Because Donald Trump takes care of us He is standing in the way of them coming After us  may God-bless America.213,110143947384522092
14,1d,bkois,"2020DJTDelegate@bkois·1dReplying to @Grandmommy218, @angh53, and 5 moreYes.",110143987744463048
15,1d,Jonesie,"Jonesy@Jonesie·1dReplying to @jplosertrump, @angh53, and 4 moreIt’s funny your profile says you despise liars and cheats yet you’re both.  Nice try lol now you can FOAD.21",110144203533927567
16,1d,dandrews5,"live from Kvegas@dandrews5·1dReplying to @Jonesie, @angh53, and 5 moreSo Biden is a truthful president….right you are really mislead. Under the Trump admin things were safer, gas was cheaper, nuclear war was not a discussion, stocks were up, U.S. was more self sufficient….now what is your argument? Who is really lying to who?2",110147431393800071
17,1d,zoegirlgirl,"dutchgirl@zoegirlgirl·1dReplying to @Jonesie, @angh53, and 5 moreTroll get out of here1",110147443832776521
18,1d,Mary1854,Mary1854@Mary1854·1dReplying to @jplosertrump64 courts did not rule there was no fraud they either didn't look at the evidence ir said there was no standing.  All cowards. You would have to be a total moron not to believe there was fraud5,110145404061797027
19,1d,mlibssuck19,"mlibssuck19@mlibssuck19·1dReplying to @Lara45, @OksanaTrump, and 1 moreThis BETTER HAPPEN...!!! THE LEFT ARE CRIMINALS...!! THEY ARE ALL BREAKING THE VARY LAWS THEY ARE ACCUSING  TRUMP OF....!!!!10",110143710094528086
20,1d,LynnVFlessas,"Lynn Vogel Flessas@LynnVFlessas·1dReplying to @Lara45, @OksanaTrump, and 1 moreWe’ve been calling for indictments against the Bidens since 2019.7",110143723182950523
21,1d,DixieDolly,"dixiedolly@DixieDolly·1dReplying to @Lara45, @OksanaTrump, and 1 moreHopefully 1st thing in the morning! !11",110143852888072902
22,1d,Veloster,"Kimba@Veloster·1dReplying to @Lara45, @OksanaTrump, and 1 moreI hope it backfires and Trump comes out the winner.1",110145823239381231
23,1d,DNOTARMUZI,DNOTARMUZI@DNOTARMUZI·1dReplying to @Lara45Treason tribunals!! Now!!,110146151934457974
24,17h,Littlebit4Freedom,"Sharon@Littlebit4Freedom·17hReplying to @Lara45, @OksanaTrump, and 1 moreWe wish",110149037474550822
25,1d,DuCards,"Du Cards @DuCards·1dReplying to @Lara45, @OksanaTrump, and 1 moreThe Founding Fathers were Americans who were non-political just like US President Trump.11",110143694399406397
26,1d,truthsayer88888,"Native B-poon Enjoyer@truthsayer88888·1dReplying to @Lara45After these traitorous left liberal criminals have been reamed into obliteration, I pray that one day, after Trump fixes this country and returns it to the glory we have always fought for, that the democrats learn to know better next time around12",110143732008420831
27,1d,RightAllways,"Lioness@RightAllways·1dReplying to @truthsayer88888 and @Lara45They will for a few years, but not if we don’t make it a priority. It is essential American’s teach their children, raise them to love our country, educate them so they know our history & how our government works. Teach them to put God first! No child should ever move from one level of education to the next WITHOUT knowing our constitution, bill of rights, and studied so often & thoroughly they could recite every word if necessary. Teach the evil of communism & Marxism.1211",110143779651732460
28,1d,truthsayer88888,"Native B-poon Enjoyer@truthsayer88888·1dReplying to @RightAllwaysPeople like you make the world great, never stop! God bless13",110143800920547964
29,1d,RightAllways,Lioness@RightAllways·1dReplying to @truthsayer88888 and @RightAllwaysSame to you! 1,110144326609729952
30,1d,ann1895,"Carol T@ann1895·1dReplying to @Lara45, @OksanaTrump, and 1 moreBoycott every last thing that is liberal Democrat involved their banks, all businesses,￼ doctors, lawyers, everything!￼ make them broke and powerless.5",110145134413312111
31,1d,jplosertrump,"game.changer@jplosertrump·1dReplying to @Lara45, @OksanaTrump, and 1 moreAny man that compares himself to Jesus is doomed!This self serving man just lost his soul!13",110143833511987830
32,1d,TeamTrumpUSA,"TRUMP 2024@TeamTrumpUSA·1dReplying to @matthixson17, @andrew36, and 7 more326",110143689265983519
33,1d,bowevel,"Bo@bowevel·1dReplying to @matthixson17, @andrew36, and 7 moreStealing this 1",110143707344349067
