,date,author,text,id
0,Mar 29,JackieV,"Jackie V @JackieV·Mar 29Replying to @Crosina_DT, @KennyPatriot45, and 1 more2530192",110106529098307271
1,Mar 29,JackieV,"Jackie V @JackieV·Mar 29Replying to @Crosina_DT, @JackieV, and 2 more1129130",110106530016133977
2,Mar 29,JackieV,"Jackie V @JackieV·Mar 29Replying to @Crosina_DT, @JackieV, and 2 more838146",110106532284375018
3,Mar 29,JackieV,"Jackie V @JackieV·Mar 29Replying to @Crosina_DT, @JackieV, and 2 more1144109",110106533635956187
4,Mar 29,JackieV,"Jackie V @JackieV·Mar 29Replying to @Crosina_DT, @JackieV, and 2 more21071",110106536345797734
5,Mar 29,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 29Replying to @EricVentura1, @JackieV, and 1 more1030110",110106551333958651
6,Mar 29,ErichDerbsch,"MAGA Derbsch #IStandWithTrump@ErichDerbsch·Mar 29Replying to @Lara45, @EricVentura1, and 1 more11147",110106552131447574
7,Mar 29,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 29Replying to @ErichDerbsch, @EricVentura1, and 2 moreThe many faces of the Ron.4937",110106556079094194
8,Mar 29,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 29Replying to @ErichDerbsch, @EricVentura1, and 2 more4631",110106557551403196
9,Mar 29,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 29Replying to @ErichDerbsch, @EricVentura1, and 2 more2940",110106559298620355
10,Mar 29,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 29Replying to @ErichDerbsch, @EricVentura1, and 2 moreRon Mittimonious1633",110106562051192321
11,Mar 29,MagnusMagaius,"Magnus Magaius @MagnusMagaius·Mar 29Replying to @SuperEliteCorgi, @KirkDow, and 1 more2321",110106721598296750
12,Mar 29,MagnusMagaius,"Magnus Magaius @MagnusMagaius·Mar 29Replying to @SuperEliteCorgi, @KirkDow, and 1 more5615",110106722517998701
13,Mar 29,MagnusMagaius,"Magnus Magaius @MagnusMagaius·Mar 29Replying to @SuperEliteCorgi, @KirkDow, and 1 more6935",110106724420149443
14,Mar 29,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·Mar 29Replying to @MagnusMagaius, @KirkDow, and 2 more112892",110106757797681041
15,Mar 29,OksanaTrump," OKᔕᗩᑎᗩ Tᖇᑌᗰᑭ Verified Account@OksanaTrump·Mar 29Replying to @MagnusMagaius, @KirkDow, and 3 more73399",110106759217152382
16,Mar 29,GG4Freedom,"Jinn4Freedom@GG4Freedom·Mar 29Replying to @OksanaTrump, @KirkDow, and 3 moreEVER!!314",110106804069124677
17,Mar 29,PedroMcVoov,"Pedro McVoov@PedroMcVoov·Mar 29Replying to @jadaward255, @_ero, and 8 moreAnd OAN was wrong, as they often are. OAN, Newsmax, et al. are nothing but kiddie show ""news"" that go even further than FOX to provide pablum to the right. They're almost as laughable as the all red map presented above.If you want some right leaning news, try something credible like National Review. Go dig up their take on the 2020 election results instead of living in this bizarre fantasyland nonsense y'all seem to be drugged by.1",110107671938923535
18,Mar 29,MTGsCooch,"Marjorie’s Cooch@MTGsCooch·Mar 29Replying to @jadaward255, @_ero, and 8 moreWhere did it say that?",110107782278786080
19,Mar 29,UtramagaTbreyer72,"Ultra maga Tbreyer72@UtramagaTbreyer72·Mar 29Replying to @NativeNative, @_ero, and 7 more13",110107373604504804
20,Mar 29,NativeNative,"Chief SuperTrumper@NativeNative·Mar 29Replying to @UtramagaTbreyer72, @_ero, and 8 moreOn 6/16/15 not able to pick Mr Trump out of a picture.Driving,  all of a sudden I heard President Trump/Landslide. I thought it was over the radio. Then maybe a flashback of my LSD days. I drove home bet my son a new car if Trump lost. He at 16 was not ready to drive. Trump won no license till 18. The rest is history. God gave me President Trump .15",110107399852083346
21,Mar 29,ncscott63,"Nancy@ncscott63·Mar 29Replying to @NativeNative, @_ero, and 7 moreThe Republican Party doesn’t have a platform.  They don’t have a plan.  They think all they have to do is put a wickedly charismatic charlatan on stage, and he will win elections.  IT’S NOT WORKING.1",110107377758276034
22,Mar 29,King_Kentucky99,"King Kentucky 99@King_Kentucky99·Mar 29Replying to @ncscott63You can't lift 1 single finger to help me out! Ask & ye shall receive! I keep asking and you keep laughing at me, throwing up white power & sticking your finger down your throat you whiteskin kkk liberal nazi! Go fuck yourself your racist piece of shit!1",110107528553575699
23,Mar 29,MTGsCooch,Marjorie’s Cooch@MTGsCooch·Mar 29Replying to @King_Kentucky99 and @ncscott63Wow triggered,110107785067484299
24,Mar 29,ncscott63,"Nancy@ncscott63·Mar 29Replying to @NativeNative, @_ero, and 7 moreStop blaming Democrats because Republicans can’t get their shit together.1",110107379792660588
25,Mar 29,NativeNative,"Chief SuperTrumper@NativeNative·Mar 29Replying to @ncscott63, @_ero, and 8 moreI after 42 years won’t be a Republican again. I won’t donate to WinRed. Won’t back any color unless President Trump says.3310",110107410543951331
26,Mar 29,ncscott63,"Nancy@ncscott63·Mar 29Replying to @NativeNative, @_ero, and 8 moreAnd, you are in the MINORITY.11",110107445678829635
27,Mar 29,1lovefreedom,"Charles@1lovefreedom·Mar 29Replying to @ncscott63, @_ero, and 8 moreA troll you mean",110107606727916598
28,Mar 29,NOLALori," NOLA Lori Z28.310@NOLALori·Mar 29Replying to @NativeNative, @_ero, and 8 moreI will stay registered as a Republican so I can vote in Republican primaries. But NO ONE gets a dime from me unless they have a trump endorsement. And then the money goes direct to the candidate. GOP and the Republican Party can kiss my ass.12",110107644089922482
29,Mar 29,MTGsCooch,"Marjorie’s Cooch@MTGsCooch·Mar 29Replying to @NOLALori, @_ero, and 9 moreYou like the endorsement of a tax dodging, porn star piping orange man?1",110107788449144590
30,Mar 29,NOLALori," NOLA Lori Z28.310@NOLALori·Mar 29Replying to @MTGsCooch, @_ero, and 10 moreAbsolutely.1",110107814198623785
31,Mar 29,MTGsCooch,"Marjorie’s Cooch@MTGsCooch·Mar 29Replying to @NOLALori, @_ero, and 10 moreWhat about your Christian values?1",110107822186608580
32,Mar 29,NOLALori," NOLA Lori Z28.310@NOLALori·Mar 29Replying to @MTGsCooch, @_ero, and 10 moreLook troll, I thought it was apparent from my original reply to you that I didn’t GAF about your feeble troll attempts. I hope this cleared it up for you.1",110108122613210265
33,Mar 29,WakeUpPeople123,"WakeUpPeople@WakeUpPeople123·Mar 29Replying to @ncscott63, @_ero, and 6 moreYour vote was stolen no matter who you voted for.  Biden was installed and not elected. You are a teacher and should understand what is going on in our country. Oh wait, you’re a dem so probably liberal and being educated doesn’t matter in your case. Reality for you is what you are led to believe. So sad.24",110107444800748628
34,Mar 29,ncscott63,"Nancy@ncscott63·Mar 29Replying to @WakeUpPeople123, @_ero, and 7 moreThe crazy town show is destroying what remains of the Republican Party.1",110107463751384664
35,Mar 29,King_Kentucky99,King Kentucky 99@King_Kentucky99·Mar 29Replying to @ncscott63You mean the election was stolen & you will steal it again just like Nancy Pelosi said in 2020 by any means necessary! There is no hope left in this country!1,110107576825992926
36,Mar 29,ncscott63,Nancy@ncscott63·Mar 29Replying to @King_Kentucky99 and @ncscott63The best thing that has happened to this country is the Republican Party imploding.  We are witnessing it happen.2,110107588940956992
37,Mar 29,Deplorable_Pepe,Ultra Deplorable_Pepe@Deplorable_Pepe·Mar 29Replying to @ncscott63You're definitely not wrong here.  The democrats were going to hindenburg regardless.,110107599057296240
38,Mar 29,King_Kentucky99,King Kentucky 99@King_Kentucky99·Mar 29Replying to @ncscott63The only thing you are doing is jeopardizing my life by not getting me King Trump!But who cares right as long as you keep getting to own slaves on the plantations known as inner cities!  Who cares about police brutality and systematic racism as long as you get to keep your slaves! I don't care no more everyday I wake up praying to die. I can't wait til day comes!1,110107601327614105
39,Mar 29,ncscott63,Nancy@ncscott63·Mar 29Replying to @King_Kentucky99 and @ncscott63You are looney tunes.  All Trumptards are.21,110107610930268702
