,date,author,text,id
0,Mar 30,TheMightyPen,"Robert Penkova@TheMightyPen·Mar 30Replying to @realDonaldTrumpFedsurrectionhttps://summit.news/2023/03/26/go-go-go-help-them-up-push-them-up-new-leaked-j6-footage-shows-dc-metro-cop-encouraging-people-to-go-towards-the-capitol/‘Go, Go, Go! Help Them Up! Push Them Up’: New Leaked J6 Footage ‘Shows DC Metro Cop Encouraging People to Go Towards The…Newly leaked footage from January 6th shows undercover DC Metropolitan Police officers pushing protesters to move towards the US Capitol and helping them climb the scaffolding outside the Capitol building. …Summit News24103165",110112449818786978
1,Mar 30,TruthMemes77,"Truth Memes@TruthMemes77·Mar 30Replying to @Dan_Ban, @realDonaldTrump, and 1 moreTRANSGENDER IS A MENTAL DISORDER54143394",110112452620812952
2,Mar 30,JackieV,"Jackie V @JackieV·Mar 30Replying to @TruthMemes77, @Dan_Ban, and 2 more2036161",110112455937696638
3,Mar 30,LibsBnuts,"100% Combobulated@LibsBnuts·Mar 30Replying to @JackieV, @Dan_Ban, and 3 more1748243",110112457465732354
4,Mar 30,LibsBnuts,"100% Combobulated@LibsBnuts·Mar 30Replying to @JackieV, @Dan_Ban, and 5 more2875170",110112468682461042
5,Mar 30,MagnusMagaius,"Magnus Magaius @MagnusMagaius·Mar 30Replying to @LibsBnuts, @Dan_Ban, and 5 moreWonder how much Biden will profit during his presidency. I bet we will never get an honest number. Not going to hold my breath! 92461",110112489555589264
6,Mar 30,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 30Replying to @MagnusMagaius, @Dan_Ban, and 5 more1859176",110112490924432320
7,Mar 30,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 30Replying to @MagnusMagaius, @Dan_Ban, and 6 more93293",110112492635671743
8,Mar 30,Lara45,"𝐿𝒶𝓇𝒶 | #IStandWithTrump@Lara45·Mar 30Replying to @MagnusMagaius, @Dan_Ban, and 6 more947122",110112494803439292
9,Mar 30,Magnanimous,"Dong-Chan Lee@Magnanimous·Mar 30Replying to @Lara45, @Dan_Ban, and 6 morePresident Trump is calling out anti-white racism. This is a very good rhetoric, and no other politician will dare say this.81585",110112504994659633
10,Mar 30,Magnanimous,"Dong-Chan Lee@Magnanimous·Mar 30Replying to @Lara45, @Dan_Ban, and 2 moreDonald Trump will always remain invincible. He has integrity and immaculate transparency!91879",110112512585858936
11,Mar 30,GVSalve,"Sandy Williams@GVSalve·Mar 30Replying to @EricMSUfanUSA, @GodandCountryy, and 7 moreIf Not Now?  WHEN4927",110112885671291985
12,Mar 30,jennifermorey3,"jennifermorey3@jennifermorey3·Mar 30Replying to @GVSalve, @EricMSUfanUSA, and 7 moreAlways one of my favorite Bible verses !3",110113507010139774
13,Mar 31,newhavensue,"newhavensue@newhavensue·Mar 31Replying to @GVSalve, @EricMSUfanUSA, and 7 moreThe lion turned into a pussy!1",110121459026913641
14,Mar 31,GVSalve,"Sandy Williams@GVSalve·Mar 31Replying to @newhavensue, @EricMSUfanUSA, and 8 moreYour pathetic Block/mute",110121470148649647
15,Apr 1,VintageGalofGod,"LadyFox777@VintageGalofGod·Apr 1Replying to @GVSalve, @EricMSUfanUSA, and 7 moreAmen1",110122017445471663
16,Mar 30,Hojo4091,"Hojo4091@Hojo4091·Mar 30Replying to @EricMSUfanUSA, @GodandCountryy, and 7 moreTrump will die soon.  His great obesity will result in a heart attack.12",110114112447732847
17,Mar 31,newhavensue,"newhavensue@newhavensue·Mar 31Replying to @Hojo4091, @EricMSUfanUSA, and 8 moreLet’s pray!!2",110121462844553484
18,Mar 30,Fiesty22,"Thankful For Trump @Fiesty22·Mar 30Replying to @MagnusMagaius, @GodandCountryy, and 6 moreIt’s not ticking the right way!!!!13",110112831478976573
19,Mar 30,BigBharkar,"BigBharkar@BigBharkar·Mar 30Replying to @MagnusMagaius, @GodandCountryy, and 6 moreLovely2",110114597271308189
20,Mar 30,Icruz7,Icruz7@Icruz7·Mar 30Replying to @GVSalveNice Amen  14,110112723935186622
21,Mar 30,CatholicHawk45," Catholic Con  @CatholicHawk45·Mar 30Replying to @GVSalve, @Dan_Ban, and 6 more58",110112730812622500
22,Mar 30,Smileseeme,"Smileseeme@Smileseeme·Mar 30Replying to @PatriotsInControl, @Dan_Ban, and 5 moreAMEN TO THAT15",110112704445689414
23,Mar 30,Fiesty22,"Thankful For Trump @Fiesty22·Mar 30Replying to @PatriotsInControl, @GodandCountryy, and 4 moreAmen!113",110112829075404887
24,Mar 31,Karatisox,"Karatisox@Karatisox·Mar 31Replying to @Fiesty22, @GodandCountryy, and 5 morePerv……..",110121511515966815
25,Mar 30,SomCoffeeAM,"Thoughts&Prayers@SomCoffeeAM·Mar 30Replying to @PatriotsInControl, @GodandCountryy, and 4 more#PatriotForBiden11",110113088576735729
26,Mar 30,welderk,"taylork@welderk·Mar 30Replying to @SomCoffeeAM, @GodandCountryy, and 5 morePuppet for mentally challenged!11",110113318221834507
27,Mar 30,SomCoffeeAM,"Thoughts&Prayers@SomCoffeeAM·Mar 30Replying to @welderk, @GodandCountryy, and 6 moreYou’re not very smart are you?11",110114097469177441
28,Mar 30,welderk,"taylork@welderk·Mar 30Replying to @SomCoffeeAM, @GodandCountryy, and 6 moreSmart enough to know a puppet an his master when i see it!",110114126724297416
29,Mar 30,GreatAmericanHousingBuildout,"GreatAmericanHousingBuildout@GreatAmericanHousingBuildout·Mar 30Replying to @PatriotsInControl, @GodandCountryy, and 4 morePatriotism is not exploitating the working class forced to pay the tax base so non-working shareholder middleman of Wall Street don't have to pay any taxes only buy off Republicans and Democrats1",110114006424076112
30,Mar 30,TheMemoryEstate,"TheMemoryEstate@TheMemoryEstate·Mar 30Replying to @PatriotsInControl, @GodandCountryy, and 4 moreI'm all out of swan jokes...",110114113257301009
31,Mar 30,DixieDolly,"dixiedolly@DixieDolly·Mar 30Replying to @PatriotsInControl, @GodandCountryy, and 4 moreAmen!",110114168482275809
32,Mar 30,Qdified,"TruthBornAgain17@Qdified·Mar 30Replying to @PatriotsInControl, @GodandCountryy, and 4 moreLOVE IT️",110114353870020448
33,Mar 31,LightRay17,"LightRay17@LightRay17·Mar 31Replying to @PatriotsInControlTrump is the president of EVERY SANE, AWAKE MAN/WOMAN in the WORLD.",110117228411701903
34,Mar 31,newhavensue,"newhavensue@newhavensue·Mar 31Replying to @PatriotsInControl, @GodandCountryy, and 4 moreYour orange idol loves putin!",110121456472223505
35,Mar 30,Fiesty22,"Thankful For Trump @Fiesty22·Mar 30Replying to @PatriotsInControl, @GodandCountryy, and 4 moreHe is surely Peace Through Strength! He is no war monger like most in Congress n this regime!17",110112828109155290
36,Mar 30,Rubydoo,"Rubydoo@Rubydoo·Mar 30Replying to @PatriotsInControl, @Dan_Ban, and 5 moreAmen . God be with our great President Trump each and everyday.  Protect him in everything he does to keep our country safe and secure 4214",110112655547884098
